ticker,issuer,expense_ratio,aum,spread,asset_class,strategy,region,category,focus,niche,inverse,leveraged,etn,index_prov,selection,weight_schm,act_p_sec
USOU,17,2.24,2810000,0.39,3,1,4,11,28,19,1,2,1,25,6,5,1
CNDF,2,0.35,2800000,0.31,1,13,1,5,17,1,1,1,1,3,5,4,1
DDJP,8,0.43,2800000,0.11,1,23,7,1,2,1,1,1,1,14,7,7,1
DEFA,2,0.36,2790000,0.11,1,10,2,1,2,1,1,1,1,3,2,1,1
TPOR,21,1.08,2790000,0.47,1,6,1,5,20,35,1,2,1,10,1,6,1
UBM,18,0.65,2780000,50.23,3,13,4,19,16,58,1,1,2,42,1,4,1
UTLF,2,0.35,2770000,0.29,1,13,1,5,23,1,1,1,1,3,5,4,1
HJPX,2,0.48,2750000,0.33,1,9,7,1,2,1,1,1,1,85,8,1,1
VMAX,23,2.9,2740000,0.93,4,11,1,12,29,23,1,1,1,16,12,9,2
ICOW,32,0.65,2730000,0.52,1,12,2,1,2,1,1,1,1,47,8,11,1
SIJ,15,0.95,2730000,0.96,1,1,1,5,20,1,2,1,1,10,2,1,1
FTXN,12,0.6,2730000,0.41,1,13,1,5,15,72,1,1,1,5,19,4,1
IDMO,4,0.26,2720000,1.38,1,14,2,1,2,1,1,1,1,1,14,12,1
TBLU,57,0.4,2690000,0.44,1,1,1,5,26,36,1,1,1,87,2,2,1
LRGE,38,0.59,2690000,0.32,1,11,4,1,1,3,1,1,1,16,12,9,2
FITS,78,0.5,2660000,0.92,1,1,4,5,17,1,1,1,1,46,2,1,1
ICAN,85,0.5,2650000,0.28,1,19,1,1,2,1,1,1,1,131,22,1,1
BAR,82,0.2,2650000,0.09,3,1,4,4,6,5,1,1,1,9,6,5,1
URR,66,0.65,2630000,3.02,6,1,6,18,40,42,1,2,2,110,6,5,1
EMBH,2,0.48,2630000,0.33,2,24,3,9,16,2,1,1,1,16,4,3,2
EMBU,21,1.07,2630000,0.28,2,1,3,9,16,2,1,2,1,11,9,2,1
YLDE,38,0.59,2610000,0.3,1,11,4,1,2,1,1,1,1,16,12,9,2
SPVM,4,0.3,2610000,0.27,1,4,1,1,1,4,1,1,1,1,5,4,1
KEMP,25,0.72,2600000,0.32,1,12,3,1,2,1,1,1,1,4,2,2,1
USMF,8,0.28,2580000,0.28,1,13,1,1,2,1,1,1,1,14,5,4,1
SPMV,4,0.13,2580000,0.26,1,13,1,1,1,1,1,1,1,1,5,4,1
DFND,63,1.55,2570000,0.59,1,13,1,1,1,1,1,1,1,100,12,9,1
COMG,82,0.35,2560000,0.13,3,1,4,2,16,19,1,1,1,16,19,15,2
CNSF,2,0.35,2550000,0.21,1,13,1,5,21,1,1,1,1,3,5,4,1
VSMV,33,0.35,2550000,0.23,1,13,1,1,2,1,1,1,1,5,5,4,1
MFLA,19,1.4,2530000,95.62,1,1,2,1,2,1,1,2,2,3,2,1,1
ERGF,2,0.35,2520000,0.27,1,13,1,5,15,1,1,1,1,3,5,4,1
IOIL,27,0.79,2510000,0.91,1,1,4,5,15,72,1,1,1,37,2,1,1
PFFD,28,0.23,2510000,0.18,2,1,1,3,11,2,1,1,1,18,4,3,1
EMLB,19,1.4,2510000,84.31,1,1,3,1,2,1,1,2,2,3,2,1,1
TETF,23,0.64,2500000,0.24,1,8,1,5,8,1,1,1,1,132,1,2,1
AMCA,2,0.15,2500000,0.18,1,12,1,1,2,1,1,1,1,7,31,1,1
OBOR,25,0.79,2490000,0.14,1,1,4,5,26,21,1,1,1,3,2,2,1
HEWC,2,0.51,2470000,0.42,1,10,1,1,2,1,1,1,1,3,2,1,1
SQLV,38,0.6,2470000,0.21,1,13,1,1,5,1,1,1,1,46,5,11,1
VESH,34,0.55,2440000,0.44,1,11,1,1,1,1,2,1,1,16,12,9,2
BOSS,28,0.65,2440000,0.96,1,19,1,1,2,1,1,1,1,46,22,8,1
DHDG,8,0.48,2430000,0.13,1,22,2,1,2,1,1,1,1,14,5,7,1
BFIT,28,0.5,2430000,0.69,1,12,2,1,2,1,1,1,1,49,12,1,1
HDEE,11,0.65,2430000,0.32,1,22,3,8,10,1,1,1,1,3,5,1,1
MELT,21,0.63,2420000,0.06,1,1,4,5,22,12,2,1,1,15,2,1,1
XINA,1,0.65,2400000,0.66,1,1,7,1,2,1,1,1,1,3,2,1,1
DBSE,11,0.45,2390000,0.13,1,10,6,1,2,1,1,1,1,3,2,1,1
SZO,11,0.75,2380000,5.31,3,16,4,11,28,20,2,1,2,19,6,5,1
DBIT,11,0.45,2370000,0.14,1,10,6,1,2,1,1,1,1,3,2,1,1
DWAC,49,0.99,2350000,0.39,3,14,4,2,16,20,1,1,1,16,14,8,2
SDD,15,0.95,2330000,0.41,1,1,1,1,5,1,2,1,1,1,1,1,1
MOM,36,2.93,2300000,0.34,4,14,1,13,41,64,1,1,1,10,14,8,1
IPOS,77,0.8,2270000,2.28,1,29,5,1,2,1,1,1,1,112,25,1,1
SFLA,19,0.95,2180000,49.99,1,1,1,1,1,1,1,2,2,1,1,1,1
UTLZ,21,0.6,2170000,0.16,1,1,1,5,23,1,2,1,1,1,1,1,1
WUSA,8,0.33,2150000,1.28,1,13,1,1,2,1,1,1,1,14,8,17,1
JJT,19,0.75,2030000,0.49,3,20,4,19,72,39,1,1,2,42,6,5,1
FTXH,12,0.6,2030000,0.34,1,13,1,5,13,40,1,1,1,5,19,4,1
SIZ,36,2.93,2020000,1.78,4,8,1,13,41,64,1,1,1,10,2,8,1
EDOW,12,0.5,2020000,0.21,1,8,1,1,1,1,1,1,1,10,1,8,1
USOD,17,2.15,2010000,0.36,3,1,4,11,28,19,2,1,1,25,6,5,1
AMLX,54,0.85,2000000,0.7,5,5,1,14,33,34,1,1,1,16,7,8,2
RNMC,12,0.6,2000000,0.3,1,5,1,1,4,1,1,1,1,125,7,2,1
RNSC,12,0.6,2000000,0.3,1,5,1,1,5,1,1,1,1,125,7,2,1
FTXD,12,0.6,1990000,0.64,1,13,1,5,17,47,1,1,1,5,19,4,1
ICI,19,0.65,1940000,4.36,4,12,2,13,41,74,1,1,2,86,30,8,1
SBM,15,0.95,1920000,0.35,1,1,1,5,22,1,2,1,1,10,2,1,1
DIRT,19,0.85,1850000,0.22,3,16,4,16,16,20,1,1,2,86,19,18,1
EFAS,28,0.55,1830000,0.55,1,13,2,8,10,1,1,1,1,3,5,8,1
SCC,15,0.95,1830000,0.41,1,1,1,5,17,1,2,1,1,10,2,1,1
WEAR,23,0.85,1800000,2.08,1,8,4,5,14,84,1,1,1,83,2,2,1
USAG,17,0.78,1790000,4.48,3,16,4,16,16,20,1,1,1,50,16,17,1
FINZ,15,0.95,1740000,1.17,1,1,1,5,8,1,2,1,1,1,2,1,1
FAZZ,21,0.58,1720000,0.28,1,1,1,5,8,1,2,1,1,1,1,1,1
CHIE,28,0.65,1700000,0.89,1,1,7,5,15,1,1,1,1,38,2,1,1
GARD,63,1.46,1690000,0.26,1,13,1,1,1,1,1,1,1,100,12,9,1
SZK,15,0.95,1680000,0.62,1,1,1,5,21,1,2,1,1,10,2,1,1
JJS,19,0.75,1680000,0.44,3,13,4,16,73,39,1,1,2,42,16,4,1
MENU,84,0.65,1680000,0.77,1,13,1,5,17,85,1,1,1,133,12,2,1
EUFS,21,0.64,1670000,0.16,1,1,6,5,8,1,2,1,1,3,2,1,1
FAUS,12,0.8,1660000,2.03,1,13,7,1,2,1,1,1,1,5,5,2,1
RTLA,19,1.1,1630000,45.2,1,1,1,1,5,1,1,2,2,7,2,1,1
HAHA,81,0.75,1620000,0.15,1,26,7,1,2,1,1,1,1,36,32,1,1
UBN,18,0.65,1600000,5.17,3,13,4,11,16,58,1,1,2,42,1,4,1
GURI,28,0.75,1590000,0.39,1,28,5,1,2,1,1,1,1,38,1,8,1
SPMO,4,0.25,1560000,0.21,1,14,1,1,1,1,1,1,1,1,14,12,1
ACTX,28,0.75,1560000,0.47,1,28,1,1,2,1,1,1,1,46,1,8,1
JYN,19,0.4,1540000,1.55,6,1,7,24,49,48,1,1,2,59,6,5,1
BVAL,67,0.65,1510000,0.39,1,12,1,1,2,1,1,1,1,134,8,8,1
HEWY,2,0.64,1480000,0.72,1,10,7,1,2,1,1,1,1,3,2,1,1
TVIZ,20,1.65,1460000,0.25,4,1,1,12,29,56,1,2,2,1,6,5,1
OVLC,5,0.3,1450000,0.15,1,26,1,1,1,1,1,1,1,35,23,17,1
FXJP,4,0.25,1450000,2.27,1,34,7,1,2,1,1,1,1,1,13,10,1
CNHX,81,0.79,1440000,0.17,1,10,7,1,2,1,1,1,1,3,2,1,1
CLAW,21,1.1,1400000,1.16,1,1,1,5,17,22,2,1,1,10,2,1,1
FXEP,4,0.25,1400000,1.61,1,34,2,1,2,1,1,1,1,1,13,10,1
TYNS,21,0.49,1390000,0.11,2,1,1,6,18,7,2,1,1,12,4,3,1
OPD,5,0.45,1390000,0.66,1,26,1,1,1,1,1,1,1,102,12,9,1
DULL,21,0.96,1390000,0.75,1,1,4,5,22,45,2,1,1,38,2,1,1
ROLA,19,1.1,1380000,41.39,1,1,1,1,1,1,1,2,2,7,2,1,1
HHYX,2,0.43,1380000,0.5,2,10,2,3,12,2,1,1,1,8,27,3,1
NINI,19,0.85,1380000,0.51,3,16,4,19,67,20,1,1,2,86,6,5,1
YESR,54,2.15,1370000,1.01,2,13,1,2,16,11,1,1,1,34,5,4,1
INR,66,0.55,1340000,1.81,6,1,7,30,74,42,1,1,2,1,6,5,1
PSMG,4,0.39,1340000,0.57,5,11,4,14,32,41,1,1,1,16,12,9,2
GRN,19,0.75,1320000,7.36,3,31,4,11,75,58,1,1,2,86,19,18,1
PSMB,4,0.39,1320000,0.36,5,11,4,14,32,30,1,1,1,16,12,9,2
PSMM,4,0.38,1300000,0.38,5,11,4,14,32,44,1,1,1,16,12,9,2
LABS,21,0.5,1300000,0.26,1,8,1,5,13,10,2,1,1,1,2,8,1
SPXV,15,0.27,1300000,0.28,1,1,1,1,1,1,1,1,1,1,1,1,1
PSMC,4,0.37,1290000,0.4,5,11,4,14,32,44,1,1,1,16,12,9,2
SPXN,15,0.27,1280000,0.27,1,1,1,1,1,1,1,1,1,1,1,1,1
AGF,11,0.75,1270000,31.51,3,16,4,16,16,20,1,1,2,19,16,13,1
CHEP,36,2.46,1260000,3.07,4,12,1,13,41,64,1,1,1,10,8,8,1
USFR,8,0.15,1250000,0.29,2,1,1,6,18,11,1,1,1,42,4,3,1
GMFL,5,0.25,1250000,0.24,1,13,1,1,1,1,1,1,1,135,5,8,1
XSHQ,4,0.29,1240000,0.66,1,12,1,1,5,1,1,1,1,1,8,11,1
SPXT,15,0.27,1230000,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1
TAGS,59,0.48,1200000,2.92,3,31,4,16,16,58,1,1,1,89,12,8,1
AYT,19,0.89,1190000,1.69,6,8,3,25,60,42,1,1,2,86,16,8,1
DFVS,19,0.75,1180000,0.68,2,1,1,6,18,7,2,1,2,86,6,5,1
JJE,19,0.75,1160000,0.38,3,13,4,11,16,39,1,1,2,42,16,4,1
HAUD,2,0.51,1160000,0.53,1,10,7,1,2,1,1,1,1,3,2,1,1
RXD,15,0.95,1110000,0.92,1,1,1,5,13,1,2,1,1,10,2,1,1
DYY,11,0.75,1110000,14.27,3,16,4,2,16,20,1,2,2,19,16,13,1
ERYY,21,0.57,1070000,0.21,1,1,1,5,15,1,2,1,1,1,1,1,1
VIIZ,20,0.89,1040000,0.16,4,1,1,12,29,56,1,1,2,1,6,5,1
PRME,12,0.95,1030000,0.89,1,11,4,5,7,1,1,1,1,16,12,9,2
SGAR,19,0.85,1030000,10.79,3,16,4,16,54,20,1,1,2,86,6,5,1
FUE,43,0.75,1010000,23.2,3,31,4,16,51,58,1,1,2,18,1,9,1
PGD,19,0.75,1000000,1.42,6,8,3,25,76,42,1,1,2,86,33,8,1
EEH,43,0.75,1000000,3.12,1,14,1,1,1,1,1,1,2,136,2,13,1
SICK,21,1.09,986720,0.93,1,1,1,5,13,1,2,1,1,1,12,1,1
TECZ,21,0.57,904220,0.6,1,1,1,5,14,1,2,1,1,1,1,1,1
FOIL,19,0.85,902890,0.6,3,16,4,19,71,20,1,1,2,86,6,5,1
WEET,19,0.85,896360,0.23,3,16,4,16,51,20,1,1,2,86,19,18,1
JEM,19,0.89,818350,4.38,6,8,3,25,60,42,1,1,2,86,16,8,1
BOS,11,0.75,789660,36.47,3,16,4,19,16,20,2,1,2,19,16,13,1
BLNG,19,0.85,783740,0.3,3,16,4,4,16,20,1,1,2,86,19,18,1
WEXP,8,0.33,757770,1.67,1,13,1,1,2,1,1,1,1,14,8,17,1
LD,19,0.7,747040,43.91,3,20,4,19,77,39,1,1,2,42,6,5,1
BOM,11,0.75,723330,24.45,3,16,4,19,16,20,2,1,2,19,16,13,1
ONG,19,0.85,714520,0.41,3,16,4,11,16,20,1,1,2,86,19,18,1
DCNG,19,0.85,704050,0.81,3,20,4,11,37,39,1,1,2,86,6,5,1
CUPM,19,0.85,647220,0.62,3,16,4,19,56,20,1,1,2,86,6,5,1
SBV,19,0.85,640780,0.37,3,16,4,2,16,20,1,1,2,86,19,15,1
CTNN,19,0.85,627610,0.65,3,16,4,16,68,20,1,1,2,86,6,5,1
LEDD,19,0.85,626850,0.7,3,16,4,19,77,20,1,1,2,86,6,5,1
SQZZ,62,1.95,607920,0.73,1,11,1,1,2,1,1,1,1,16,12,9,2
GRWN,19,0.85,603560,0.27,3,16,4,16,73,20,1,1,2,86,19,18,1
DDP,11,0.75,599540,49.23,3,16,4,2,16,20,2,1,2,19,16,13,1
HEVY,19,0.85,557770,0.47,3,16,4,19,16,20,1,1,2,86,19,18,1
DEE,11,0.75,551030,76.19,3,16,4,2,16,20,2,1,2,19,16,13,1
AGA,11,0.75,546220,31.06,3,16,4,16,16,20,2,1,2,19,16,13,1
XXV,19,0.89,435490,0.13,4,1,1,12,29,23,2,1,2,1,6,5,1
ADZ,11,0.75,394760,68.73,3,16,4,16,16,20,2,1,2,19,16,13,1
IVOP,19,0.89,358520,0.11,4,1,1,12,29,23,2,1,2,1,6,5,1
DMRL,86,0.35,0,0.13,5,7,1,14,33,54,1,1,1,1,16,10,1
DMRM,86,0.45,0,0.18,5,7,1,14,33,54,1,1,1,1,16,10,1
DMRS,86,0.45,0,0.23,5,7,1,14,33,54,1,1,1,1,16,10,1
DMRI,86,0.5,0,0.44,5,7,2,14,33,54,1,1,1,1,16,10,1
UBRT,20,1.35,0,0.4,3,1,4,11,28,19,1,2,2,1,6,5,1
DBRT,20,1.65,0,0.46,3,1,4,11,28,19,2,1,2,1,6,5,1
RBUS,87,0.3,0,0.12,1,26,1,1,1,1,1,1,1,137,23,17,1
MXDU,87,0.34,0,0.17,1,26,1,1,2,1,1,1,1,138,22,17,1
RBIN,87,0.42,0,0.31,7,35,11,31,78,86,1,1,1,137,34,22,1
